enrollment_id,student_id,course_id,semester_id,grade,created_at
ENR-01902,STU-0414,CRS-0012,SEM-6,B,2026-04-16T13:18:17.269325
ENR-01903,STU-0278,CRS-0036,SEM-4,B,2026-04-16T13:18:17.269331
ENR-01904,STU-0075,CRS-0039,SEM-4,B,2026-04-16T13:18:17.269335
ENR-01905,STU-0174,CRS-0046,SEM-4,C,2026-04-16T13:18:17.269339
ENR-01906,STU-0229,CRS-0003,SEM-1,F,2026-04-16T13:18:17.269343
ENR-01907,STU-0023,CRS-0032,SEM-5,A,2026-04-16T13:18:17.269347
ENR-01908,STU-0195,CRS-0029,SEM-4,D,2026-04-16T13:18:17.269351
ENR-01909,STU-0230,CRS-0045,SEM-5,A,2026-04-16T13:18:17.269355
ENR-01910,STU-0074,CRS-0021,SEM-4,B,2026-04-16T13:18:17.269359
ENR-01911,STU-0358,CRS-0059,SEM-4,B,2026-04-16T13:18:17.269363
ENR-01912,STU-0459,CRS-0029,SEM-4,B,2026-04-16T13:18:17.269367
ENR-01913,STU-0172,CRS-0060,SEM-2,A,2026-04-16T13:18:17.269371
ENR-01914,STU-0385,CRS-0034,SEM-5,A,2026-04-16T13:18:17.269375
ENR-01915,STU-0491,CRS-0033,SEM-3,A,2026-04-16T13:18:17.269379
ENR-01916,STU-0467,CRS-0002,SEM-2,A,2026-04-16T13:18:17.269383
ENR-01917,STU-0200,CRS-0015,SEM-1,B,2026-04-16T13:18:17.269387
ENR-01918,STU-0240,CRS-0035,SEM-6,D,2026-04-16T13:18:17.269391
ENR-01919,STU-0207,CRS-0001,SEM-4,C,2026-04-16T13:18:17.269395
ENR-01920,STU-0286,CRS-0019,SEM-3,D,2026-04-16T13:18:17.269399
ENR-01921,STU-0479,CRS-0028,SEM-1,B,2026-04-16T13:18:17.269405
ENR-01922,STU-0450,CRS-0056,SEM-6,C,2026-04-16T13:18:17.269411
ENR-01923,STU-0126,CRS-0022,SEM-1,A,2026-04-16T13:18:17.269415
ENR-01924,STU-0207,CRS-0044,SEM-1,C,2026-04-16T13:18:17.269419
ENR-01925,STU-0146,CRS-0045,SEM-1,B,2026-04-16T13:18:17.269423
ENR-01926,STU-0089,CRS-0054,SEM-1,C,2026-04-16T13:18:17.269427
ENR-01927,STU-0058,CRS-0054,SEM-4,B,2026-04-16T13:18:17.269431
ENR-01928,STU-0207,CRS-0050,SEM-5,A,2026-04-16T13:18:17.269435
ENR-01929,STU-0480,CRS-0007,SEM-6,D,2026-04-16T13:18:17.269441
ENR-01930,STU-0067,CRS-0017,SEM-6,D,2026-04-16T13:18:17.269445
ENR-01931,STU-0304,CRS-0053,SEM-3,B,2026-04-16T13:18:17.269449
ENR-01932,STU-0494,CRS-0001,SEM-1,A,2026-04-16T13:18:17.269453
ENR-01933,STU-0005,CRS-0052,SEM-5,B,2026-04-16T13:18:17.269457
ENR-01934,STU-0452,CRS-0008,SEM-4,A,2026-04-16T13:18:17.269461
ENR-01935,STU-0409,CRS-0010,SEM-1,C,2026-04-16T13:18:17.269465
ENR-01936,STU-0453,CRS-0047,SEM-4,B,2026-04-16T13:18:17.269469
ENR-01937,STU-0408,CRS-0030,SEM-5,C,2026-04-16T13:18:17.269473
ENR-01938,STU-0461,CRS-0041,SEM-1,C,2026-04-16T13:18:17.269477
ENR-01939,STU-0064,CRS-0052,SEM-6,C,2026-04-16T13:18:17.269481
ENR-01940,STU-0321,CRS-0041,SEM-2,B,2026-04-16T13:18:17.269485
ENR-01941,STU-0039,CRS-0050,SEM-5,B,2026-04-16T13:18:17.269489
ENR-01942,STU-0432,CRS-0010,SEM-6,C,2026-04-16T13:18:17.269496
ENR-01943,STU-0484,CRS-0008,SEM-3,B,2026-04-16T13:18:17.269500
ENR-01944,STU-0245,CRS-0029,SEM-5,A,2026-04-16T13:18:17.269504
ENR-01945,STU-0427,CRS-0012,SEM-6,B,2026-04-16T13:18:17.269508
ENR-01946,STU-0353,CRS-0057,SEM-6,A,2026-04-16T13:18:17.269512
ENR-01947,STU-0435,CRS-0024,SEM-4,B,2026-04-16T13:18:17.269516
ENR-01948,STU-0214,CRS-0021,SEM-1,C,2026-04-16T13:18:17.269520
ENR-01949,STU-0158,CRS-0028,SEM-4,B,2026-04-16T13:18:17.269524
ENR-01950,STU-0374,CRS-0006,SEM-4,B,2026-04-16T13:18:17.269528
ENR-01951,STU-0294,CRS-0005,SEM-4,B,2026-04-16T13:18:17.269533
ENR-01952,STU-0335,CRS-0011,SEM-5,A,2026-04-16T13:18:17.269537
ENR-01953,STU-0040,CRS-0010,SEM-4,B,2026-04-16T13:18:17.269541
ENR-01954,STU-0017,CRS-0037,SEM-6,A,2026-04-16T13:18:17.269545
ENR-01955,STU-0265,CRS-0058,SEM-1,D,2026-04-16T13:18:17.269549
ENR-01956,STU-0097,CRS-0039,SEM-6,A,2026-04-16T13:18:17.269553
ENR-01957,STU-0073,CRS-0022,SEM-6,A,2026-04-16T13:18:17.269557
ENR-01958,STU-0022,CRS-0007,SEM-6,A,2026-04-16T13:18:17.269561
ENR-01959,STU-0335,CRS-0026,SEM-4,B,2026-04-16T13:18:17.269565
ENR-01960,STU-0432,CRS-0047,SEM-1,A,2026-04-16T13:18:17.269569
ENR-01961,STU-0308,CRS-0012,SEM-5,B,2026-04-16T13:18:17.269574
ENR-01962,STU-0043,CRS-0006,SEM-3,W,2026-04-16T13:18:17.269579
ENR-01963,STU-0346,CRS-0021,SEM-6,C,2026-04-16T13:18:17.269584
ENR-01964,STU-0467,CRS-0029,SEM-5,W,2026-04-16T13:18:17.269588
ENR-01965,STU-0027,CRS-0034,SEM-2,D,2026-04-16T13:18:17.269592
ENR-01966,STU-0255,CRS-0004,SEM-4,A,2026-04-16T13:18:17.269596
ENR-01967,STU-0313,CRS-0041,SEM-4,A,2026-04-16T13:18:17.269600
ENR-01968,STU-0142,CRS-0048,SEM-4,C,2026-04-16T13:18:17.269604
ENR-01969,STU-0332,CRS-0010,SEM-1,B,2026-04-16T13:18:17.269608
ENR-01970,STU-0173,CRS-0057,SEM-2,B,2026-04-16T13:18:17.269612
ENR-01971,STU-0372,CRS-0023,SEM-6,B,2026-04-16T13:18:17.269616
ENR-01972,STU-0471,CRS-0001,SEM-4,A,2026-04-16T13:18:17.269620
ENR-01973,STU-0495,CRS-0031,SEM-2,B,2026-04-16T13:18:17.269624
ENR-01974,STU-0061,CRS-0039,SEM-1,F,2026-04-16T13:18:17.269628
ENR-01975,STU-0390,CRS-0053,SEM-1,A,2026-04-16T13:18:17.269632
ENR-01976,STU-0101,CRS-0010,SEM-2,A,2026-04-16T13:18:17.269636
ENR-01977,STU-0275,CRS-0025,SEM-6,A,2026-04-16T13:18:17.269640
ENR-01978,STU-0470,CRS-0042,SEM-2,A,2026-04-16T13:18:17.269644
ENR-01979,STU-0185,CRS-0014,SEM-1,A,2026-04-16T13:18:17.269648
ENR-01980,STU-0154,CRS-0035,SEM-4,D,2026-04-16T13:18:17.269654
ENR-01981,STU-0089,CRS-0027,SEM-5,B,2026-04-16T13:18:17.269659
ENR-01982,STU-0261,CRS-0029,SEM-6,B,2026-04-16T13:18:17.269663
ENR-01983,STU-0066,CRS-0028,SEM-6,C,2026-04-16T13:18:17.269667
ENR-01984,STU-0240,CRS-0007,SEM-1,B,2026-04-16T13:18:17.269671
ENR-01985,STU-0315,CRS-0044,SEM-2,A,2026-04-16T13:18:17.269677
ENR-01986,STU-0248,CRS-0054,SEM-1,W,2026-04-16T13:18:17.269681
ENR-01987,STU-0025,CRS-0029,SEM-4,C,2026-04-16T13:18:17.269685
ENR-01988,STU-0083,CRS-0038,SEM-1,B,2026-04-16T13:18:17.269689
ENR-01989,STU-0465,CRS-0005,SEM-4,B,2026-04-16T13:18:17.269693
ENR-01990,STU-0274,CRS-0036,SEM-2,A,2026-04-16T13:18:17.269698
ENR-01991,STU-0109,CRS-0045,SEM-3,B,2026-04-16T13:18:17.269702
ENR-01992,STU-0410,CRS-0040,SEM-2,A,2026-04-16T13:18:17.269706
ENR-01993,STU-0454,CRS-0014,SEM-5,C,2026-04-16T13:18:17.269710
ENR-01994,STU-0087,CRS-0032,SEM-2,B,2026-04-16T13:18:17.269714
ENR-01995,STU-0170,CRS-0055,SEM-3,B,2026-04-16T13:18:17.269718
ENR-01996,STU-0041,CRS-0017,SEM-5,W,2026-04-16T13:18:17.269722
ENR-01997,STU-0173,CRS-0038,SEM-1,B,2026-04-16T13:18:17.269726
ENR-01998,STU-0439,CRS-0009,SEM-6,B,2026-04-16T13:18:17.269731
ENR-01999,STU-0036,CRS-0049,SEM-5,D,2026-04-16T13:18:17.269735
ENR-02000,STU-0001,CRS-0052,SEM-6,C,2026-04-16T13:18:17.269740
